subject_id,scenario,task,channel,subband,mav,variance,baseline_power,task_power,erd_ers_pct,chain_ratio_mav,chain_ratio_variance,chain_sequence_mav,chain_sequence_variance,scenario_id
id90,scenario3,Thinking,C4,Mu,9.939967811,0.000165214055,7.39099523,64.29884142,7699618.848999999,0.5357,0.5536,1100010101010010100101111001101111011001010101111000110,1100110101010010100101111000101111011001010101111100110,3
id90,scenario3,Thinking,CZ,High_Beta,10.9318442,0.0002367408008,1.573707789,23.747209639999998,14089974.010000002,0.5357,0.5536,11010101110011100010111010001010011101000100101101101101,11010101110011100010111010001010011101001100101101101101,3
id90,scenario3,Thinking,CZ,Low_Beta,6.231300515,7.219289714e-05,2.2804639470000003,95.85333535999999,41032383.58,0.5179,0.5,1101100011010110110100110101001101010101100101101010100,1101100011010110110100110101001101010100100101101010100,3
id90,scenario3,Thinking,CZ,Mu,9.240617447,0.0001570461585,5.917881698,163.32527860000002,26598604.87,0.5714,0.5714,11101110011011100100101111101100101010100110101101100010,1101110011011100100101111101100101010110110101101100010,3
id90,scenario4,Resting,C3,High_Beta,7.361995581,9.843089572e-05,,,,0.502,0.5098,110110111000010110101111001100001111010110100010010000110000101110101100111110001010101011010000110000110101111100100111011000110011101010100111010001000110010000001101001011111101110011101000111011010100010001110110001110100000100011111101001001101001100,110110111100010110101111001100001111010110100110010000110000101110101100101110001010101011010000110100111101111100100111011000110011101010100111010001000110010000001101001011111100110011101000110011010100010001110111001110100000100011111101001001101001100,4
id90,scenario4,Resting,C3,Low_Beta,6.112039251,0.000105757578,,,,0.498,0.4941,10110111010010101001100001100001111011100101011011000111000100110100100111111000101001011011000110010101100110000110100110111011011001010100010010001001110001000011101011001111100110001101000101011011010001001010110001110110001010011110011010101101010101,10110111010010101001100001100001111011100101011011000111000100110100100111111000101001011011000110010101100110000110100110111011011001010100010010001001110001000011101011001111100110001101000101011010010001001010110001110110001010101110011010101101010101,4
id90,scenario4,Resting,C3,Mu,6.897694802,0.0001251966955,,,,0.5059,0.5059,10010111100000110101101001100001110011100101001011000111000101001101011011000001101011011011010111000101101101100110110110111111001001010100011010001001100010000011100101010111100110011001000101011010101001001110110001111010001100111010110011001101101010,10010111100000110101101001100001110011100101001011000111000101001101011011000001101011011011010111000101101101100110110110111111001001010100011010001001100010000011100101010111100110011001000101011010101001001110110001111010001100111010110011001101101010,4
id90,scenario4,Resting,C4,High_Beta,10.54044396,0.0002185938017,,,,0.4824,0.4706,100011110101010011101001110001110010110101010010000110000111111010001100100011000100101010110101010101001110000100111011001110101010000100000110011000110010000001101001011111101110010101011111110010010101110010100101110100001001010110101101001011001100,100011110101010011101001110101110010010101110010000110100111110010001100100011000100101010100101010101001110000100111011000110001110000100000110001000110010000001100001011111100110010101011110110100010101110010100101110100001001011110101101101011001100,4
id90,scenario4,Resting,C4,Low_Beta,7.479213516,0.0001447087835,,,,0.5333,0.5373,110111110001101001110001110101110110100101011011000110000111001010101011101001001011010011000100101101101110010110100110101110010111001100000010001000110010000011101001001111100110010111011111110101001101111010110101011010101010001111101100101111001110,110111110001101001110001110101110110100101011011000110000111001010101011101001001011010011001100101101101110010110100110101110010111001100000010001000110010000011101001001111100110010111011111110100001101111010110101011010101010011111101100101111001110,4
id90,scenario4,Resting,C4,Mu,7.034947028,0.0001031832827,,,,0.5059,0.5098,100111110100110101100001111001110110100111001011000110100110010101010111000101001011001010101100010101101110000110110110101010001111010100000010001000100010000011100101010111100110010111011111110010001101110010100101011100101100111010011100101011001110,110111111100110101100001111001110110000111001011000110100110010101010111000101001011001010101100010101101110000110110110101010001111010100000010001000100010000011100101010111100110010111011111110010001101110011100101011100101100011010011100101011001110,4
id90,scenario4,Resting,CZ,High_Beta,4.929112603,5.943211768e-05,,,,0.5176,0.502,100111011001001001111001110101110110010101010010000110100101111101101001011011100100111001010111010010100100000100111011001110111101001100101010011000110010000001101001011111101110011111000111011010001101101011000001111001001100001100101001101111110100,100111011001001011111001110101100100010101110010000110100101011101101001010011100100111011010111010010100100000100111011000110011101001100001110001000110010000001101001011111100110010111001110011110001101101011000001111001001100011100101001101111110100,4
id90,scenario4,Resting,CZ,Low_Beta,3.991403989,3.017300965e-05,,,,0.4824,0.4745,10100111001001001110100001110101110101100101011011000110000101010100101010101011000111010011000110010000100110000000100110101111001111001100000010001000110010000011101011001111100110011111000101011011000101101011000101111011001110011100110010101110010001,10100111001001000110100001110101110101100101011011000110000101010100101010101011000101010011000110010000100110000100100110101011001111001100000010011000110010000011101011001111100110011111000101011010000101101011000101111011001110011100110010101110010001,4
id90,scenario4,Resting,CZ,Mu,2.67919578,1.530664423e-05,,,,0.5098,0.5059,10100111011000100110110001100001101110000111001011000111000111010101101110110011101011001011100101010100101111000010110110101110011011101101000010001000100010000011100011010111100110011111000101011010001101101011000001111011001110111110010001101010110000,10100111011000000110110001100001101110000111001011000111000111010101101110110011101011001011000101010100101111000010110110101110011011101101000010001000100010000011100011010111100110011111000101011010001101101011000001111001001110111110010001101110110001,4
id90,scenario4,Thinking,C3,High_Beta,19.79080248,0.0006995091729,7.8942204579999995,4.5329752800000005,-425785.57259999996,0.5278,0.5833,11010011011001010100001010001111111,11010011011011010101001010001111111,4
id90,scenario4,Thinking,C3,Low_Beta,21.17370184,0.0007207415569,4.992829644,3.664820263,-265983.3153,0.5278,0.5,11011011010011100111001001001010101,11001011010011100111001001001010101,4
id90,scenario4,Thinking,C3,Mu,20.26523179,0.0006614983049,6.711717548,5.372126026,-199589.9727,0.4444,0.4444,1101001010110000100001011010110101,1101001010110000100001011010110101,4
id90,scenario4,Thinking,C4,High_Beta,9.443735753,0.0001468786552,2.390537835,0.7688421367999999,-678381.1051,0.4444,0.4722,10110011010001001001001001001110110,10110011110011001001001001001010110,4
id90,scenario4,Thinking,C4,Low_Beta,5.42070537,5.741833318e-05,1.7060578190000002,0.7387243548,-566999.2268,0.5556,0.5278,10111011101011001001001011010110101,10101011101011001001001011010110101,4
id90,scenario4,Thinking,C4,Mu,5.118384202,4.666834252e-05,3.0207957640000003,0.8853675599,-706909.1627,0.4167,0.4444,101101001101001001000001011010010010,101101001101001001000101011010010010,4
id90,scenario4,Thinking,CZ,High_Beta,2.504743033,1.177708663e-05,5.647160719,5.101003108,-96713.66519,0.5833,0.5556,110010011110011110100001111001110101,110010011110011110100000111001110101,4
id90,scenario4,Thinking,CZ,Low_Beta,1.838265422,5.649515163e-06,7.256360773000001,9.553292974,316540.5183,0.5,0.5,1011011110010110011001001001010101,1011011110010110011001001001010101,4
id90,scenario4,Thinking,CZ,Mu,1.567485851,3.847400499e-06,13.116751350000001,32.66031859,1489970.093,0.5278,0.5,110101001011011001100001011001010111,110101001001011001100001011001010111,4
id90,scenario5,Resting,C3,High_Beta,3.426196537,9.09399278e-05,,,,0.5074,0.4926,101001110101010000110011011100001000100111011010100010110011010110101001010011101000110101011100011011100001111011001110111011000010110,1101001110101010001110011011100001000100111011010100010110011010110101001000001101000110101011100011011100001111011001100101011000010110,5
id90,scenario5,Resting,C3,Low_Beta,2.782436354,3.640142676e-05,,,,0.5368,0.5441,1101001110101000011110011011100001000000110011010110010101011110010101001000101101100110101011100011011100011111011001110111011011010101,1101001110101000011110011011100001000000111011010110010101011110010101001000101101100110101011100011011100011111011001110111011011010101,5
id90,scenario5,Resting,C3,Mu,3.901729381,5.9936313e-05,,,,0.5147,0.5147,1101001110101000101110001011100001000000111001011110010100010110010101101000001101100110101011010011011100011111011001110111011001010101,1101001110101000101110001011100001000000111001011110010100010110010101101000001101100110101011010011011100011111011001110111011001010101,5
id90,scenario5,Resting,C4,High_Beta,0.5018707671,7.041498309e-06,,,,0.5515,0.5441,1001110111010001111011011111001000011110011010100010110011010010110001010011001001110100111100011011100001111011001110111011011110110,1001001110111010001011011011111001000011110011010100010110011010110110001010001001001110100111100011011100001111011001100111011011110110,5
id90,scenario5,Resting,C4,Low_Beta,0.6561326234,5.979677751e-06,,,,0.5662,0.5662,1001101110111010001011011011111001000011110001010110010101011110011110001010101001101110100011100011011100001111011001110111011010110101,1001101110011010101011011011111001000011110001010110010101011110011110001010101001101110100011100011011100001111011001110111011010110101,5
id90,scenario5,Resting,C4,Mu,0.9278409166,1.19315418e-05,,,,0.5515,0.5662,1001101110011000101110011011111001010011110001011110010100010110011110011010001001101110100011010011011100000111010101110111011010110101,1001101111011000101110011011111001010011110001011110010100010110011110011010001001101110100011010011011100001111010101110111011010110101,5
id90,scenario5,Resting,CZ,High_Beta,0.5870535709,6.452209142e-06,,,,0.5662,0.5515,1001110111010001111011011111001000011110011010110010100011010110110001110011001001110100111100011011100001111011001110111011011110110,1001001110111010001111011011111001000011110011010110010100011010110110001100001001001110100111100011011100001111011001100111011011110110,5
id90,scenario5,Resting,CZ,Low_Beta,0.8591409206,1.062570144e-05,,,,0.5441,0.5441,1001101110111010000111011011111001000011110001010110000100011110010110001100101001101110100011100011011100001111011001110111011010110101,1001101110011010100111011011111001000011110001010110000100011110010110001100101001101110100011100011011100001111011001110111011010110101,5
id90,scenario5,Resting,CZ,Mu,1.086974053,1.263783877e-05,,,,0.5147,0.5294,1001101110011000100110011011111001000011110001011110000000010110010110011100001001101110100011010011011100000111010101110111011010110101,1001101111011000100110011011111001000011110001011110000000010110010110011100001001101110100011010011011100001111010101110111011010110101,5
id90,scenario5,Thinking,C3,High_Beta,0.2537075174,2.484442056e-07,0.846947927,3.2164099900000003,2797647.869,0.5,0.4821,11001011101110100110100000000111101001010110001101100110,11001011101110100110100000000111101001010110001100100110,5
id90,scenario5,Thinking,C3,Low_Beta,0.1794473815,1.230814683e-07,0.884008224,6.793007631000001,6684326.284,0.5357,0.5357,10101011111110110110100000001001101101010101001101100110,10101011111110110110100000001001101101010101001101100110,5
id90,scenario5,Thinking,C3,Mu,0.1955338501,1.170217107e-07,5.6703748449999996,11.13140983,963081.8297,0.4821,0.4821,1011011101110110010100000001101101001010100001011101010,1011011101110110010100000001101101001010100001011101010,5
id90,scenario5,Thinking,C4,High_Beta,0.05888363698,1.33821556e-08,1.455147259,0.00171049071,-998824.5240000001,0.5536,0.5357,11001011101110100110100100101111101001010110001101100110,11001011101110100110100100101111101001010110001100100110,5
id90,scenario5,Thinking,C4,Low_Beta,0.04168425666,6.6363861e-09,3.430747294,0.004818019347,-998595.6356,0.5714,0.5893,10101011111110110110001100101100101101010101001101100110,10101011111110110110001100101101101101010101001101100110,5
id90,scenario5,Thinking,C4,Mu,0.04539795123,6.3120339e-09,9.999048145,0.009101346414,-999089.7787,0.5,0.5,1011011101110110010000100101110101001010100001011101010,1011011101110110010000100101110101001010100001011101010,5
id90,scenario5,Thinking,CZ,High_Beta,0.335341822,4.340225196e-07,1.420337711,0.004304727648,-996969.2225,0.5536,0.5536,11001011101110100100100110101111101001011100011001101010,11001011101110100100100110101111101001011100011010101010,5
id90,scenario5,Thinking,CZ,Low_Beta,0.2373914944,2.152374492e-07,4.6743284560000005,0.009366436706999999,-997996.1963,0.5714,0.5893,10101011111110110110000100101100101101011100011101010110,10101011111110110110000100101101101101011100011101010110,5
id90,scenario5,Thinking,CZ,Mu,0.2585409541,2.047177561e-07,9.333554923,0.012610435770000001,-998648.914,0.5536,0.5536,1011011101110110010000100101110101001011100111111001010,1011011101110110010000100101110101001011100111111001010,5
id90,scenario6,Resting,C3,High_Beta,2.875419561,5.317703385e-05,,,,0.4634,0.4878,10110000010100111001010010110101101000101,10110000010100111001010010110101101010101,6
id90,scenario6,Resting,C3,Low_Beta,1.099422847,3.689644118e-06,,,,0.4878,0.4878,10010000100100101001010110110111101010101,10010000100100101001010110110111101010101,6
id90,scenario6,Resting,C3,Mu,2.78828745,1.993926323e-05,,,,0.4878,0.5122,10010000110100101101010110110101101010100,10010000110100111101010110110101101010100,6
id90,scenario6,Resting,C4,High_Beta,9.947336039,0.0004132445437,,,,0.5366,0.5366,10110000010101111001010010110111101010101,10110000010101111001010010110111101010101,6
id90,scenario6,Resting,C4,Low_Beta,8.47982085,0.0001525252615,,,,0.439,0.439,10100000100100101001010010110111001010101,10100000100100101001010010110111001010101,6
id90,scenario6,Resting,C4,Mu,8.72780256,0.0001393975234,,,,0.5366,0.5122,10110000110100111101010010110111001010101,10110000110100111101010010110111001010100,6
id90,scenario6,Resting,CZ,High_Beta,5.109678196,6.997156264e-05,,,,0.5122,0.4878,10100000010101111001010110110111001010101,10100000010101111001010010110111001010101,6
id90,scenario6,Resting,CZ,Low_Beta,8.194749933,0.0001409470965,,,,0.439,0.439,100000100101101001010110010111001010101,100000100101101001010110010111001010101,6
id90,scenario6,Resting,CZ,Mu,10.33880275,0.0001959600798,,,,0.5122,0.5366,100000110101101101010110110111001010101,100000110101111101010110110111001010101,6
id90,scenario6,Thinking,C3,High_Beta,0.2457099839,2.276662897e-07,2.9245213e-05,0.060979276730000004,2084102776.0,0.4727,0.5091,101101100110010110001010111110010001000001101111100,1101101100110010110001010111110010001000001101111101,6
id90,scenario6,Thinking,C3,Low_Beta,0.1956428337,9.92429239e-08,8.371861999999999e-05,0.02758793294,328531625.5,0.5273,0.5091,1001101100101010111001001111110010101000001101111011,1001101100101010111001001111110010101000001101111001,6
